data;
param day_end := 10;
param min_rental_duration := 3;
param num_customers := 11;
param num_vans := 2;
param num_trucks := 1;

param van_capacity := 10;
param truck_capacity := 25;

param van_rental_cost := 12;
param truck_rental_cost := 15;

param mileage_cost := 0.25;

param van_speed := 30;
param truck_speed := 20;

param service_time := 10;

param due_times :=
			1 330
			2 510
			3 480
			4 390
			5 240
			6 240
			7 480
			8 540
			9 150
			10 390
			11 210;


param distance :=
			0	1	77
			0	2	64
			0	3	54
			0	4	39
			0	5	71
			0	6	89
			0	7	61
			0	8	78
			0	9	51
			0	10	55
			0	11	55
			1	2	63
			1	3	23
			1	4	38
			1	5	54
			1	6	12
			1	7	16
			1	8	1
			1	9	26
			1	10	22
			1	11	28
			2	3	40
			2	4	37
			2	5	9
			2	6	75
			2	7	47
			2	8	64
			2	9	37
			2	10	41
			2	11	35
			3	4	15
			3	5	35
			3	6	35
			3	7	7
			3	8	24
			3	9	5
			3	10	3
			3	11	19
			4	5	44
			4	6	50
			4	7	22
			4	8	39
			4	9	12
			4	10	16
			4	11	28
			5	6	66
			5	7	38
			5	8	55
			5	9	40
			5	10	38
			5	11	26
			6	7	28
			6	8	11
			6	9	38
			6	10	34
			6	11	40
			7	8	17
			7	9	10
			7	10	6
			7	11	22
			8	9	27
			8	10	23
			8	11	29
			9	10	4
			9	11	24
			10	11	22;
